model,w1,NLL,AIC,mean,phi1,phi2,distribution,iteration
mixture,0.45,995.2406117138526,1996.4812234277051,53.81500984926614,0.018582176305815306,0.0185821762747915,geom3,16
mixture,0.25,995.2406117138529,1996.4812234277058,53.815010573512126,0.01858217819170028,0.018582175320996083,geom3,16
mixture,0.3,995.2406117138532,1996.4812234277065,53.8150106790977,0.018582177959479095,0.01858217516338571,geom3,16
mixture,0.35000000000000003,995.2406117138532,1996.4812234277065,53.81501031227408,0.018582177555326308,0.018582175360788742,geom3,16
mixture,0.15000000000000002,995.2406117138536,1996.4812234277072,53.81501170150156,0.018582177837402677,0.018582175263023568,geom3,16
mixture,0.2,995.2406117138539,1996.4812234277078,53.81501182439643,0.01858217737361498,0.01858217516502772,geom3,16
mixture,0.1,995.2406117138548,1996.4812234277097,53.81501283323722,0.018582177064102458,0.018582175057761063,geom3,16
mixture,0.008250000000000006,995.2406117138554,1996.4812234277108,53.815013832922574,0.018582175135966633,0.01858217491135354,geom3,16
mixture,0.009750000000000007,995.2406117138555,1996.481223427711,53.815013892600795,0.0185821750353413,0.01858217489119444,geom3,16
mixture,0.0025000000000000005,995.2406117138555,1996.481223427711,53.815014060583906,0.018582174929059666,0.018582174834359023,geom3,16
mixture,0.05,995.2406117138555,1996.481223427711,53.815013873646464,0.01858217592010382,0.018582174845410068,geom3,16
mixture,0.010000000000000007,995.2406117138557,1996.4812234277115,53.81501405648873,0.01858217511325464,0.018582174833209376,geom3,16
mixture,0.0070000000000000045,995.2406117138557,1996.4812234277115,53.815014037327465,0.01858217483290476,0.018582174842694688,geom3,16
mixture,0.007750000000000005,995.2406117138557,1996.4812234277115,53.815013995598726,0.018582175115750624,0.018582174855014268,geom3,16
mixture,0.004250000000000002,995.240611713856,1996.481223427712,53.81501401600685,0.01858217530794331,0.01858217484803349,geom3,16
mixture,0.0037500000000000016,995.240611713856,1996.481223427712,53.81501442059087,0.018582174902914406,0.018582174709561295,geom3,16
mixture,0.005500000000000003,995.2406117138561,1996.4812234277122,53.81501452128177,0.018582174864143833,0.018582174674474906,geom3,16
mixture,0.005750000000000003,995.2406117138561,1996.4812234277122,53.81501457607215,0.01858217479977266,0.018582174655771107,geom3,16
mixture,0.008750000000000006,995.2406117138561,1996.4812234277122,53.81501408122228,0.018582175152995185,0.018582174824595905,geom3,16
mixture,0.006500000000000004,995.2406117138562,1996.4812234277124,53.81501441556079,0.018582174927761295,0.01858217471061177,geom3,16
mixture,0.008500000000000006,995.2406117138562,1996.4812234277124,53.81501397623797,0.018582175096769543,0.01858217486172229,geom3,16
mixture,0.006000000000000004,995.2406117138562,1996.4812234277124,53.815013859749186,0.018582174984950094,0.01858217490345447,geom3,16
mixture,0.0027500000000000007,995.2406117138562,1996.4812234277124,53.815014029544024,0.018582174837263,0.01858217484533596,geom3,16
mixture,0.004000000000000002,995.2406117138562,1996.4812234277124,53.81501484583001,0.018582174483385606,0.018582174563774034,geom3,16
mixture,0.009250000000000006,995.2406117138562,1996.4812234277124,53.81501441625522,0.018582174910448772,0.018582174709928647,geom3,16
mixture,0.0047500000000000025,995.2406117138563,1996.4812234277126,53.81501409464556,0.018582175023418416,0.018582174821877056,geom3,16
mixture,0.007500000000000005,995.2406117138563,1996.4812234277126,53.81501477573434,0.018582174838808876,0.01858217458575844,geom3,16
mixture,0.007250000000000005,995.2406117138563,1996.4812234277126,53.815014712855046,0.01858217485996971,0.01858217460753824,geom3,16
mixture,0.008000000000000005,995.2406117138564,1996.4812234277128,53.81501470858208,0.018582174731592675,0.018582174609870026,geom3,16
mixture,0.009000000000000006,995.2406117138565,1996.481223427713,53.81501408481271,0.01858217508327767,0.01858217482389519,geom3,16
mixture,0.0035000000000000014,995.2406117138565,1996.481223427713,53.815013894987324,0.01858217504591641,0.018582174891234426,geom3,16
mixture,0.005250000000000003,995.2406117138565,1996.481223427713,53.81501455997173,0.018582174800225046,0.018582174661429873,geom3,16
mixture,0.009500000000000007,995.2406117138565,1996.481223427713,53.81501468860377,0.018582174680689758,0.018582174617138528,geom3,16
mixture,0.006250000000000004,995.2406117138567,1996.4812234277133,53.815014600553994,0.018582175033273234,0.01858217464572342,geom3,16
mixture,0.004500000000000002,995.2406117138567,1996.4812234277133,53.815014133550214,0.01858217484723061,0.018582174809229707,geom3,16
mixture,0.003000000000000001,995.2406117138567,1996.4812234277133,53.81501463254168,0.018582174729163854,0.018582174636823323,geom3,16
mixture,0.005000000000000003,995.2406117138567,1996.4812234277133,53.81501477305375,0.018582174810284433,0.018582174587467838,geom3,16
mixture,0.003250000000000001,995.2406117138567,1996.4812234277133,53.81501398702348,0.018582175003997534,0.018582174859526457,geom3,16
mixture,0.0022500000000000003,995.2406117138567,1996.4812234277133,53.815014717185264,0.01858217468127807,0.01858217460770762,geom3,16
mixture,0.002,995.2406117138568,1996.4812234277135,53.815014925108215,0.018582174550592176,0.01858217453604885,geom3,16
mixture,0.006750000000000004,995.2406117138568,1996.4812234277135,53.81501445848969,0.018582174834101666,0.018582174696269646,geom3,16
null,,995.2406117138582,1992.4812234277165,53.8150161164377,0.0185821741247152,,geom3,16
sum,,992.5325327569985,1987.065065513997,79.81293324790778,0.02505859537561136,,geom3,16
mixture,0.35000000000000003,992.8062026717867,1991.6124053435733,53.17000892410877,0.018807595966502534,0.018807594653443893,geom3,17
mixture,0.4,992.8062026717868,1991.6124053435735,53.17000860794519,0.01880759584507767,0.018807594811364174,geom3,17
mixture,0.5,992.8062026717869,1991.6124053435738,53.1700081719113,0.01880759537908593,0.01880759537908593,geom3,17
mixture,0.45,992.806202671787,1991.612405343574,53.170008775751825,0.01880759590335023,0.018807594561789952,geom3,17
mixture,0.25,992.8062026717876,1991.6124053435751,53.170009709854966,0.018807596068160713,0.018807594424047572,geom3,17
mixture,0.3,992.8062026717878,1991.6124053435756,53.17000924661041,0.01880759775347127,0.018807593818422987,geom3,17
mixture,0.2,992.8062026717879,1991.6124053435758,53.170010403911235,0.01880759664272583,0.01880759407628155,geom3,17
mixture,0.15000000000000002,992.8062026717884,1991.6124053435767,53.17001099257722,0.01880759639440044,0.018807594026098922,geom3,17
mixture,0.1,992.8062026717898,1991.6124053435797,53.170012272548625,0.018807596138401307,0.0188075936830504,geom3,17
mixture,0.05,992.80620267179,1991.61240534358,53.170012771672354,0.01880759504047598,0.018807593684219824,geom3,17
mixture,0.005750000000000003,992.8062026717903,1991.6124053435806,53.17001347385749,0.018807593735235873,0.018807593502312477,geom3,17
mixture,0.009750000000000007,992.8062026717903,1991.6124053435806,53.170013403528436,0.018807593810981373,0.018807593525747943,geom3,17
mixture,0.009000000000000006,992.8062026717905,1991.612405343581,53.17001361742344,0.01880759426491678,0.01880759344549403,geom3,17
mixture,0.0035000000000000014,992.8062026717905,1991.612405343581,53.170013653281586,0.01880759356493758,0.018807593439746726,geom3,17
mixture,0.004250000000000002,992.8062026717905,1991.612405343581,53.170013583904385,0.018807593545589456,0.018807593464380244,geom3,17
mixture,0.006000000000000004,992.8062026717906,1991.6124053435813,53.170013427733274,0.01880759380435687,0.01880759351825046,geom3,17
mixture,0.005000000000000003,992.8062026717907,1991.6124053435815,53.17001371043863,0.01880759358942446,0.01880759341911544,geom3,17
mixture,0.010000000000000007,992.8062026717907,1991.6124053435815,53.17001343520368,0.0188075938446303,0.01880759351401851,geom3,17
mixture,0.005500000000000003,992.8062026717907,1991.6124053435815,53.170013467669165,0.018807593660626554,0.018807593504984725,geom3,17
mixture,0.0037500000000000016,992.8062026717907,1991.6124053435815,53.17001379204253,0.018807593502403692,0.018807593390682643,geom3,17
mixture,0.003250000000000001,992.8062026717909,1991.6124053435817,53.17001385580185,0.018807593671204687,0.018807593367561458,geom3,17
mixture,0.008000000000000005,992.8062026717909,1991.6124053435817,53.17001351065922,0.018807593812332712,0.018807593488039728,geom3,17
mixture,0.005250000000000003,992.806202671791,1991.612405343582,53.17001420602148,0.018807593322179964,0.01880759324425757,geom3,17
mixture,0.008250000000000006,992.806202671791,1991.612405343582,53.17001361036038,0.018807593916215802,0.018807593451533596,geom3,17
mixture,0.009500000000000007,992.806202671791,1991.612405343582,53.17001400143916,0.01880759364820717,0.018807593313856327,geom3,17
mixture,0.003000000000000001,992.806202671791,1991.612405343582,53.17001423710905,0.018807593339023727,0.01880759323335318,geom3,17
mixture,0.0070000000000000045,992.806202671791,1991.612405343582,53.17001349514088,0.0188075937507195,0.01880759349432857,geom3,17
mixture,0.0022500000000000003,992.806202671791,1991.612405343582,53.170014160582284,0.018807593392023154,0.018807593260443612,geom3,17
mixture,0.002,992.8062026717911,1991.6124053435822,53.17001348871614,0.018807593585275714,0.018807593498221795,geom3,17
mixture,0.004500000000000002,992.8062026717912,1991.6124053435824,53.170014263384076,0.018807593303393554,0.01880759322401886,geom3,17
mixture,0.008750000000000006,992.8062026717912,1991.6124053435824,53.1700142140795,0.0188075938731877,0.018807593236243068,geom3,17
mixture,0.0047500000000000025,992.8062026717912,1991.6124053435824,53.170013528867315,0.018807593615407042,0.018807593483567163,geom3,17
mixture,0.007750000000000005,992.8062026717912,1991.6124053435824,53.17001364591135,0.018807593702294588,0.01880759344076508,geom3,17
mixture,0.0025000000000000005,992.8062026717913,1991.6124053435826,53.17001448866743,0.01880759312294313,0.018807593144742063,geom3,17
mixture,0.007250000000000005,992.8062026717913,1991.6124053435826,53.1700135426654,0.01880759359743439,0.01880759347845003,geom3,17
mixture,0.009250000000000006,992.8062026717913,1991.6124053435826,53.17001402493641,0.018807593572735756,0.018807593306256146,geom3,17
mixture,0.007500000000000005,992.8062026717913,1991.6124053435826,53.17001424042362,0.01880759374673246,0.018807593228611842,geom3,17
mixture,0.006250000000000004,992.8062026717914,1991.6124053435829,53.17001354892647,0.018807593695368812,0.018807593475725196,geom3,17
mixture,0.004000000000000002,992.8062026717914,1991.6124053435829,53.17001362233398,0.018807593572208414,0.0188075934506456,geom3,17
mixture,0.0027500000000000007,992.8062026717917,1991.6124053435833,53.170014422495136,0.01880759349765052,0.018807593167185617,geom3,17
mixture,0.008500000000000006,992.8062026717919,1991.6124053435838,53.17001422375073,0.01880759333638894,0.01880759323755529,geom3,17
mixture,0.006500000000000004,992.8062026717919,1991.6124053435838,53.17001411111196,0.01880759386866333,0.018807593274375718,geom3,17
mixture,0.006750000000000004,992.8062026717919,1991.6124053435838,53.17001417334444,0.01880759341679937,0.018807593255134123,geom3,17
null,,992.8062026717926,1987.6124053435851,53.170015232097654,0.018807592881717294,,geom3,17
sum,,991.1986518433607,1984.3973036867214,79.16056663531337,0.025265104647543085,,geom3,17
mixture,0.5,998.5886893375558,2003.1773786751116,54.715008832335,0.018276520854896193,0.018276520854896193,geom3,18
mixture,0.45,998.5886893375562,2003.1773786751123,54.71500895174788,0.018276521292372692,0.01827652042443793,geom3,18
mixture,0.4,998.5886893375564,2003.1773786751128,54.71500964075072,0.018276519712256557,0.01827652116659586,geom3,18
mixture,0.35000000000000003,998.5886893375568,2003.1773786751137,54.71501023926641,0.01827651941774364,0.018276520905733767,geom3,18
mixture,0.25,998.5886893375571,2003.1773786751141,54.71501054562451,0.018276522806724895,0.018276519441230567,geom3,18
mixture,0.3,998.5886893375571,2003.1773786751141,54.7150102508738,0.018276522851995058,0.01827651932208799,geom3,18
mixture,0.2,998.5886893375576,2003.1773786751153,54.71501131689503,0.01827651985333037,0.018276520067886944,geom3,18
mixture,0.1,998.5886893375583,2003.1773786751166,54.7150126284726,0.01827652163154509,0.018276519359681494,geom3,18
mixture,0.15000000000000002,998.5886893375583,2003.1773786751166,54.71501256354865,0.0182765200067741,0.018276519538280397,geom3,18
mixture,0.008250000000000006,998.5886893375598,2003.1773786751196,54.715014326849136,0.018276519299043604,0.018276519017232203,geom3,18
mixture,0.008500000000000006,998.58868933756,2003.17737867512,54.715014548955686,0.01827651906603351,0.01827651894433218,geom3,18
mixture,0.006250000000000004,998.58868933756,2003.17737867512,54.71501441204759,0.018276519227466412,0.018276518989611617,geom3,18
mixture,0.05,998.58868933756,2003.17737867512,54.71501361754666,0.01827652044754659,0.018276519193798888,geom3,18
mixture,0.008750000000000006,998.5886893375601,2003.1773786751203,54.715014361688155,0.018276519206286423,0.0182765190061688,geom3,18
mixture,0.0027500000000000007,998.5886893375603,2003.1773786751205,54.71501479976873,0.01827651896244693,0.018276518861309144,geom3,18
mixture,0.004000000000000002,998.5886893375603,2003.1773786751205,54.71501457868769,0.018276519035852767,0.018276518935031943,geom3,18
mixture,0.006750000000000004,998.5886893375603,2003.1773786751205,54.71501447193622,0.018276519169634277,0.018276518969744283,geom3,18
mixture,0.009250000000000006,998.5886893375603,2003.1773786751205,54.71501464275575,0.0182765193221571,0.01827651891022412,geom3,18
mixture,0.005500000000000003,998.5886893375604,2003.1773786751207,54.71501476123245,0.0182765192594495,0.018276518872330436,geom3,18
mixture,0.006000000000000004,998.5886893375604,2003.1773786751207,54.7150145899917,0.018276518924180685,0.018276518931704476,geom3,18
mixture,0.0037500000000000016,998.5886893375604,2003.1773786751207,54.71501472475414,0.018276518968332392,0.018276518886337,geom3,18
mixture,0.010000000000000007,998.5886893375604,2003.1773786751207,54.715014505732505,0.018276519474059935,0.018276518954610032,geom3,18
mixture,0.0047500000000000025,998.5886893375605,2003.177378675121,54.715014746333225,0.018276519104307568,0.01827651887836316,geom3,18
mixture,0.0070000000000000045,998.5886893375605,2003.177378675121,54.71501449583713,0.018276519065149113,0.018276518962390582,geom3,18
mixture,0.009500000000000007,998.5886893375607,2003.1773786751214,54.71501450646112,0.01827651908716906,0.01827651895833725,geom3,18
mixture,0.009000000000000006,998.5886893375607,2003.1773786751214,54.71501471281627,0.018276519201118925,0.018276518887812343,geom3,18
mixture,0.003000000000000001,998.5886893375607,2003.1773786751214,54.71501505843473,0.018276518820964364,0.01827651877504702,geom3,18
mixture,0.008000000000000005,998.5886893375607,2003.1773786751214,54.71501474569702,0.01827651873865261,0.018276518880785974,geom3,18
mixture,0.005000000000000003,998.5886893375607,2003.1773786751214,54.71501454337786,0.018276519135798544,0.018276518946282228,geom3,18
mixture,0.004500000000000002,998.5886893375608,2003.1773786751216,54.715014490911926,0.018276519158555455,0.01827651896387902,geom3,18
mixture,0.005750000000000003,998.5886893375608,2003.1773786751216,54.71501477942803,0.018276519057903354,0.018276518867285648,geom3,18
mixture,0.009750000000000007,998.5886893375608,2003.1773786751216,54.71501524749361,0.018276519019841692,0.01827651870900254,geom3,18
mixture,0.004250000000000002,998.5886893375609,2003.1773786751219,54.715014560412556,0.01827651899458374,0.018276518941313293,geom3,18
mixture,0.0025000000000000005,998.5886893375609,2003.1773786751219,54.715015028763354,0.01827651885715769,0.018276518784915333,geom3,18
mixture,0.005250000000000003,998.5886893375609,2003.1773786751219,54.71501455057111,0.01827651912190622,0.018276518943892466,geom3,18
mixture,0.007250000000000005,998.5886893375609,2003.1773786751219,54.71501511851962,0.018276518947415752,0.018276518753710187,geom3,18
mixture,0.007500000000000005,998.5886893375609,2003.1773786751219,54.71501465791141,0.01827651924434356,0.018276518906437743,geom3,18
mixture,0.006500000000000004,998.5886893375609,2003.1773786751219,54.715015093636694,0.018276518964127172,0.01827651876211313,geom3,18
mixture,0.002,998.588689337561,2003.177378675122,54.715015444604475,0.018276518609437742,0.018276518646265713,geom3,18
mixture,0.003250000000000001,998.588689337561,2003.177378675122,54.71501541711825,0.018276519096862218,0.018276518653933795,geom3,18
mixture,0.007750000000000005,998.5886893375612,2003.1773786751223,54.71501450173055,0.018276519163213437,0.018276518959563014,geom3,18
mixture,0.0022500000000000003,998.5886893375613,2003.1773786751226,54.715014543538814,0.01827651898470067,0.018276518947091425,geom3,18
mixture,0.0035000000000000014,998.5886893375613,2003.1773786751226,54.71501523762122,0.018276519061339796,0.018276518714115623,geom3,18
null,,998.5886893375642,1999.1773786751285,54.715017816879865,0.018276517853778252,,geom3,18
sum,,996.761090714729,1995.522181429458,81.42120936224508,0.02456362433898455,,geom3,18
mixture,0.45,1027.7658426547503,2061.5316853095005,63.23001385586374,0.01581527443441684,0.015815273812661942,geom3,19
mixture,0.35000000000000003,1027.7658426547505,2061.531685309501,63.23001403336863,0.01581527540296837,0.01581527331848421,geom3,19
mixture,0.3,1027.765842654751,2061.531685309502,63.23001445601127,0.015815275554115178,0.015815273251580744,geom3,19
mixture,0.4,1027.765842654751,2061.531685309502,63.230014241964085,0.015815274929820163,0.015815273373251792,geom3,19
mixture,0.5,1027.765842654751,2061.531685309502,63.230014035405745,0.015815274047544074,0.015815274047544074,geom3,19
mixture,0.25,1027.7658426547516,2061.5316853095032,63.230015698457386,0.01581527571019977,0.015815272938702593,geom3,19
mixture,0.15000000000000002,1027.7658426547528,2061.5316853095055,63.23001655832015,0.0158152756030793,0.015815273030639537,geom3,19
mixture,0.2,1027.7658426547528,2061.5316853095055,63.230016191925145,0.01581527584945981,0.015815272922821682,geom3,19
mixture,0.1,1027.7658426547537,2061.5316853095073,63.23001830883275,0.015815274781496646,0.01581527277834731,geom3,19
mixture,0.008000000000000005,1027.7658426547546,2061.531685309509,63.230019418456166,0.015815272956915736,0.015815272699057175,geom3,19
mixture,0.004000000000000002,1027.7658426547548,2061.5316853095096,63.23001975049579,0.015815272654461317,0.015815272617923194,geom3,19
mixture,0.004250000000000002,1027.7658426547548,2061.5316853095096,63.23001954883602,0.015815272830203383,0.01581527266781893,geom3,19
mixture,0.004500000000000002,1027.765842654755,2061.53168530951,63.23001956791609,0.015815272811360925,0.01581527266306939,geom3,19
mixture,0.0035000000000000014,1027.7658426547553,2061.5316853095105,63.230020266793254,0.01581527256971133,0.015815272488647832,geom3,19
mixture,0.0037500000000000016,1027.7658426547555,2061.531685309511,63.230019589551766,0.015815272887314658,0.01581527265746318,geom3,19
mixture,0.005750000000000003,1027.7658426547555,2061.531685309511,63.230020392917794,0.015815272579802392,0.015815272456676955,geom3,19
mixture,0.005500000000000003,1027.7658426547555,2061.531685309511,63.23002029578541,0.015815272717983768,0.015815272480373097,geom3,19
mixture,0.008750000000000006,1027.7658426547555,2061.531685309511,63.230019807278566,0.0158152726555413,0.01581527260341053,geom3,19
mixture,0.007750000000000005,1027.7658426547555,2061.531685309511,63.23002033125822,0.015815272628214964,0.01581527247159358,geom3,19
mixture,0.0027500000000000007,1027.7658426547555,2061.531685309511,63.230019731427674,0.015815272664091003,0.01581527262272496,geom3,19
mixture,0.0070000000000000045,1027.7658426547555,2061.531685309511,63.23001955152236,0.01581527285590919,0.015815272666511362,geom3,19
mixture,0.002,1027.7658426547555,2061.531685309511,63.23002034460377,0.015815272486246198,0.015815272469435745,geom3,19
mixture,0.05,1027.7658426547555,2061.531685309511,63.23001928290075,0.015815273752995615,0.01581527268144818,geom3,19
mixture,0.010000000000000007,1027.7658426547557,2061.5316853095114,63.23002041058454,0.015815272638810607,0.015815272451088852,geom3,19
mixture,0.009250000000000006,1027.7658426547557,2061.5316853095114,63.23001971092419,0.01581527277512531,0.015815272626593185,geom3,19
mixture,0.009000000000000006,1027.7658426547557,2061.5316853095114,63.230019487313434,0.01581527300804273,0.015815272680953462,geom3,19
mixture,0.009500000000000007,1027.765842654756,2061.531685309512,63.23002026818681,0.01581527278963328,0.015815272485695586,geom3,19
mixture,0.006250000000000004,1027.765842654756,2061.531685309512,63.230019582925046,0.015815272693742936,0.01581527265977029,geom3,19
mixture,0.006000000000000004,1027.765842654756,2061.531685309512,63.23002029027167,0.015815272527227628,0.015815272482792457,geom3,19
mixture,0.007500000000000005,1027.765842654756,2061.531685309512,63.23002006755525,0.015815272890162702,0.015815272536110137,geom3,19
mixture,0.006750000000000004,1027.765842654756,2061.531685309512,63.230020120860424,0.015815272704795134,0.015815272524213764,geom3,19
mixture,0.0047500000000000025,1027.765842654756,2061.531685309512,63.23002044789322,0.015815272559078653,0.01581527244308334,geom3,19
mixture,0.003250000000000001,1027.765842654756,2061.531685309512,63.2300197078904,0.015815272706605227,0.015815272628471995,geom3,19
mixture,0.0022500000000000003,1027.7658426547562,2061.5316853095123,63.230020475793566,0.015815272483126162,0.01581527243655101,geom3,19
mixture,0.006500000000000004,1027.7658426547562,2061.5316853095123,63.23002045743917,0.015815272541004007,0.015815272440593994,geom3,19
mixture,0.009750000000000007,1027.7658426547562,2061.5316853095123,63.23002027815434,0.015815272762435,0.015815272483368992,geom3,19
mixture,0.003000000000000001,1027.7658426547564,2061.531685309513,63.2300204712502,0.015815272488993556,0.015815272437638136,geom3,19
mixture,0.0025000000000000005,1027.7658426547564,2061.531685309513,63.23002038774818,0.015815272562825958,0.01581527245841694,geom3,19
mixture,0.005250000000000003,1027.7658426547564,2061.531685309513,63.230020204257535,0.015815272682445987,0.015815272503634407,geom3,19
mixture,0.005000000000000003,1027.7658426547564,2061.531685309513,63.2300202986795,0.01581527262104394,0.015815272480252118,geom3,19
mixture,0.007250000000000005,1027.7658426547564,2061.531685309513,63.23002025265005,0.015815272625712827,0.015815272491496023,geom3,19
mixture,0.008250000000000006,1027.7658426547564,2061.531685309513,63.23002035516107,0.015815272644465646,0.01581527246535105,geom3,19
mixture,0.008500000000000006,1027.7658426547569,2061.5316853095137,63.2300204937712,0.015815272525847534,0.015815272431356008,geom3,19
null,,1027.7658426547555,2057.531685309511,63.230020330854416,0.015815272472908395,,geom3,19
sum,,1025.0921095845865,2052.184219169173,93.73447512274943,0.021336866690520342,,geom3,19
mixture,0.4,1005.7629180279989,2017.5258360559978,56.69501060510221,0.017638236617476516,0.017638236262267917,geom3,20
mixture,0.5,1005.7629180279989,2017.5258360559978,56.69501023626254,0.0176382365191001,0.0176382365191001,geom3,20
mixture,0.35000000000000003,1005.7629180279989,2017.5258360559978,56.69501058548654,0.017638236646346107,0.017638236283435076,geom3,20
mixture,0.45,1005.762918027999,2017.525836055998,56.69501079886038,0.01763823688559791,0.017638235901004932,geom3,20
mixture,0.3,1005.7629180279991,2017.5258360559983,56.69501146690969,0.01763823688767013,0.017638235814193805,geom3,20
mixture,0.25,1005.7629180279995,2017.525836055999,56.69501187498616,0.017638237110613905,0.017638235642170184,geom3,20
mixture,0.2,1005.7629180279998,2017.5258360559997,56.695012254943464,0.01763823738269986,0.017638235518167046,geom3,20
mixture,0.1,1005.7629180280012,2017.5258360560024,56.69501408947661,0.017638236970321738,0.017638235137005184,geom3,20
mixture,0.15000000000000002,1005.7629180280012,2017.5258360560024,56.69501321589324,0.017638237569613427,0.017638235243144767,geom3,20
mixture,0.05,1005.7629180280023,2017.5258360560047,56.69501509707569,0.017638236137646875,0.017638234947350537,geom3,20
mixture,0.008750000000000006,1005.762918028003,2017.525836056006,56.69501611538084,0.017638234868977292,0.01763823468848384,geom3,20
mixture,0.009500000000000007,1005.762918028003,2017.525836056006,56.695016115242105,0.017638235073903757,0.017638234686425273,geom3,20
mixture,0.005000000000000003,1005.7629180280032,2017.5258360560065,56.69501617082247,0.01763823530105184,0.01763823466965789,geom3,20
mixture,0.006000000000000004,1005.7629180280032,2017.5258360560065,56.695016253954435,0.017638235000559704,0.01763823464481744,geom3,20
mixture,0.007500000000000005,1005.7629180280034,2017.5258360560067,56.695016115672814,0.017638234997273166,0.017638234687650148,geom3,20
mixture,0.003000000000000001,1005.7629180280034,2017.5258360560067,56.695016313529386,0.01763823444398456,0.017638234628972658,geom3,20
mixture,0.009000000000000006,1005.7629180280034,2017.5258360560067,56.69501613182178,0.01763823519625641,0.017638234680304694,geom3,20
mixture,0.008500000000000006,1005.7629180280036,2017.5258360560072,56.69501607471792,0.01763823469910603,0.01763823470274462,geom3,20
mixture,0.005750000000000003,1005.7629180280037,2017.5258360560074,56.69501622485532,0.017638234688363022,0.01763823465581771,geom3,20
mixture,0.0025000000000000005,1005.7629180280038,2017.5258360560076,56.69501625880371,0.01763823504639532,0.01763823464443836,geom3,20
mixture,0.010000000000000007,1005.7629180280038,2017.5258360560076,56.69501676164136,0.017638234514421952,0.017638234488750057,geom3,20
mixture,0.008250000000000006,1005.7629180280039,2017.5258360560078,56.69501606605827,0.017638235211135136,0.017638234701200812,geom3,20
mixture,0.006750000000000004,1005.7629180280039,2017.5258360560078,56.69501682261168,0.017638234806412183,0.017638234467752513,geom3,20
mixture,0.009250000000000006,1005.762918028004,2017.525836056008,56.69501669359337,0.01763823476144316,0.017638234507831096,geom3,20
mixture,0.0022500000000000003,1005.7629180280042,2017.5258360560083,56.69501684446724,0.017638234451393904,0.017638234463265755,geom3,20
mixture,0.006250000000000004,1005.7629180280042,2017.5258360560083,56.69501612900965,0.017638234772325064,0.017638234685279097,geom3,20
mixture,0.007750000000000005,1005.7629180280042,2017.5258360560083,56.69501616646221,0.017638235079857362,0.017638234671002746,geom3,20
mixture,0.004500000000000002,1005.7629180280042,2017.5258360560083,56.69501671815483,0.017638234447518625,0.017638234502784452,geom3,20
mixture,0.0035000000000000014,1005.7629180280042,2017.5258360560083,56.695016841238534,0.017638234571489657,0.017638234463866836,geom3,20
mixture,0.0037500000000000016,1005.7629180280042,2017.5258360560083,56.69501701140445,0.017638234529189913,0.017638234410859915,geom3,20
mixture,0.004000000000000002,1005.7629180280042,2017.5258360560083,56.69501626386405,0.01763823482915416,0.017638234643124823,geom3,20
mixture,0.005250000000000003,1005.7629180280043,2017.5258360560085,56.695016937407544,0.0176382349957671,0.017638234431361505,geom3,20
mixture,0.005500000000000003,1005.7629180280043,2017.5258360560085,56.69501686570372,0.017638234589597512,0.017638234455896865,geom3,20
mixture,0.008000000000000005,1005.7629180280043,2017.5258360560085,56.6950167425839,0.017638234732241798,0.017638234493021935,geom3,20
mixture,0.002,1005.7629180280044,2017.5258360560088,56.695017032330156,0.017638234225792596,0.017638234405152234,geom3,20
mixture,0.007250000000000005,1005.7629180280044,2017.5258360560088,56.69501685952026,0.017638234786348784,0.017638234456162083,geom3,20
mixture,0.004250000000000002,1005.7629180280044,2017.5258360560088,56.69501696135949,0.017638234921553916,0.017638234424761638,geom3,20
mixture,0.0027500000000000007,1005.7629180280044,2017.5258360560088,56.69501683517435,0.017638234558742773,0.01763823446587474,geom3,20
mixture,0.003250000000000001,1005.7629180280045,2017.525836056009,56.69501696483587,0.017638234575473127,0.017638234425303427,geom3,20
mixture,0.006500000000000004,1005.7629180280045,2017.525836056009,56.69501680972728,0.0176382347345987,0.01763823447234223,geom3,20
mixture,0.0047500000000000025,1005.7629180280046,2017.5258360560092,56.69501692756885,0.017638234714575676,0.017638234436062585,geom3,20
mixture,0.0070000000000000045,1005.7629180280047,2017.5258360560094,56.69501670678874,0.017638234763642978,0.017638234504256122,geom3,20
mixture,0.009750000000000007,1005.7629180280048,2017.5258360560097,56.69501679515741,0.017638234767854487,0.01763823447573149,geom3,20
null,,1005.7629180280131,2013.5258360560263,56.69502402043423,0.0176382322307435,,geom3,20
sum,,1003.6410639766568,2009.2821279533136,84.13345921077226,0.023771755241747204,,geom3,20
mixture,0.4,999.5272095166301,2005.0544190332603,54.970008707969214,0.018191739632075342,0.01819173702494807,geom3,21
mixture,0.5,999.5272095166304,2005.0544190332607,54.97000917880955,0.018191737911979304,0.018191737911979304,geom3,21
mixture,0.45,999.5272095166305,2005.054419033261,54.970008708632236,0.018191738808683265,0.018191737461221862,geom3,21
mixture,0.35000000000000003,999.5272095166309,2005.0544190332619,54.97000949564057,0.018191740005629276,0.01819173662331901,geom3,21
mixture,0.3,999.5272095166313,2005.0544190332625,54.9700099407912,0.018191740634507597,0.01819173638493934,geom3,21
mixture,0.25,999.5272095166314,2005.0544190332628,54.970010486935976,0.018191740748875425,0.018191736389133562,geom3,21
mixture,0.2,999.527209516632,2005.054419033264,54.970011339223355,0.018191740436995826,0.018191736387018025,geom3,21
mixture,0.15000000000000002,999.5272095166331,2005.0544190332662,54.970011761391596,0.0181917407558484,0.018191736404616764,geom3,21
