obs_start,obs_end,length,iteration,ind_idx,distribution
7784033,7784033,1,1,49595,geom
7322514,7322578,65,1,73881,geom
8105424,8105424,1,1,84110,geom
6913299,6913299,1,1,84110,geom
1764358,1764358,1,1,98293,geom
7609552,7609552,1,1,64692,geom
1877055,1877055,1,1,32973,geom
41895,41895,1,1,32973,geom
9831301,9831301,1,1,13745,geom
8222312,8222312,1,1,13745,geom
8563519,8563519,1,1,58854,geom
7806043,7806043,1,1,56293,geom
2671431,2671431,1,1,35937,geom
4126413,4126413,1,1,35937,geom
5021371,5021371,1,1,35937,geom
4806431,4806431,1,1,24099,geom
5018607,5018607,1,1,31362,geom
181546,181549,4,1,46744,geom
6649718,6649718,1,1,46744,geom
1193987,1193987,1,1,89501,geom
3164079,3164079,1,1,89501,geom
243035,243035,1,1,70185,geom
9319087,9319087,1,1,76839,geom
8310220,8310220,1,1,83615,geom
5659848,5659848,1,1,14815,geom
7210164,7210164,1,1,14815,geom
1042526,1042526,1,1,14815,geom
805696,805696,1,1,39309,geom
2032917,2032917,1,1,77205,geom
1243440,1243440,1,1,85052,geom
3199765,3199765,1,1,85052,geom
9433747,9433747,1,1,85052,geom
2425840,2425840,1,1,113639,geom
2542433,2542433,1,1,87842,geom
3545957,3545957,1,1,87842,geom
5516433,5516433,1,1,11941,geom
8289976,8289976,1,1,82364,geom
257655,257655,1,1,119084,geom
4234201,4234201,1,1,119084,geom
180928,180928,1,1,55502,geom
4736205,4736205,1,1,81875,geom
1577084,1577084,1,1,81875,geom
4617313,4617313,1,1,81875,geom
6602430,6602430,1,1,89369,geom
834601,834601,1,1,14228,geom
3756289,3756289,1,1,44391,geom
7893947,7893947,1,1,111519,geom
1017038,1017038,1,1,240,geom
631047,631121,75,1,124321,geom
3787026,3787026,1,1,733,geom
4309563,4309563,1,1,107338,geom
4393660,4393660,1,1,112635,geom
945146,945146,1,1,122881,geom
9272261,9272261,1,1,86696,geom
1801089,1801089,1,1,86696,geom
3396805,3396805,1,1,86696,geom
3014552,3014552,1,1,86696,geom
7431569,7431569,1,1,78614,geom
5124841,5124841,1,1,54109,geom
4874449,4874449,1,1,40001,geom
312464,312464,1,1,40001,geom
1946883,1946883,1,1,114354,geom
2331269,2331269,1,1,49613,geom
1253593,1253593,1,1,49613,geom
7726991,7726991,1,1,35504,geom
2609820,2609820,1,1,9238,geom
5162842,5162842,1,1,89187,geom
998543,998543,1,1,15104,geom
5606045,5606045,1,1,61957,geom
2743812,2743812,1,1,109985,geom
1178168,1178168,1,1,109985,geom
6956250,6956250,1,1,109985,geom
8678020,8678020,1,1,99409,geom
5907381,5907381,1,1,25707,geom
7512274,7512274,1,1,2314,geom
3416210,3416210,1,1,82976,geom
848813,848813,1,1,82976,geom
9313255,9313255,1,1,59340,geom
9308209,9308209,1,1,59340,geom
3513513,3513513,1,1,59340,geom
8296033,8296033,1,1,59340,geom
2241881,2241881,1,1,59340,geom
7972414,7972414,1,1,36870,geom
5899043,5899043,1,1,36870,geom
9133807,9133807,1,1,28641,geom
6264306,6264306,1,1,15481,geom
5649650,5649650,1,1,48770,geom
475341,475341,1,1,48770,geom
4562208,4562208,1,1,111978,geom
5888079,5888079,1,1,31146,geom
445186,445186,1,1,31146,geom
9897759,9897759,1,1,34800,geom
1835095,1835095,1,1,114727,geom
5791202,5791202,1,1,58942,geom
452442,452442,1,1,109223,geom
3806289,3806289,1,1,15711,geom
7668397,7668397,1,1,101723,geom
3558659,3558659,1,1,101723,geom
2951757,2951757,1,1,63724,geom
7521882,7521882,1,1,123459,geom
9667772,9667772,1,1,123459,geom
3663170,3663170,1,1,63419,geom
19092,19092,1,1,63419,geom
5357660,5357660,1,1,5210,geom
9324134,9324169,36,1,5210,geom
572707,572707,1,1,48249,geom
7484177,7484177,1,1,17886,geom
8766398,8766398,1,1,66992,geom
7151508,7151508,1,1,11835,geom
8133128,8133128,1,1,11835,geom
8257191,8257191,1,1,113877,geom
3364964,3364964,1,1,111849,geom
2269930,2269930,1,1,111849,geom
5553186,5553186,1,1,38598,geom
6658607,6658607,1,1,38598,geom
8769318,8769318,1,1,38598,geom
787504,787504,1,1,81376,geom
6451950,6451950,1,1,119267,geom
346380,346380,1,1,74417,geom
8433934,8433934,1,1,74417,geom
5342459,5342459,1,1,65299,geom
3917829,3917829,1,1,83381,geom
5756238,5756238,1,1,83381,geom
6532550,6532550,1,1,83381,geom
7027710,7027710,1,1,83381,geom
674924,674924,1,1,33580,geom
1449435,1449435,1,1,33580,geom
626995,626995,1,1,87110,geom
5011514,5011514,1,1,87110,geom
8391854,8391854,1,1,87110,geom
1823769,1823769,1,1,57395,geom
4703447,4703447,1,1,54490,geom
7170469,7170469,1,1,17993,geom
213973,213973,1,1,69818,geom
4595760,4595760,1,1,13187,geom
3850205,3850205,1,1,13187,geom
2089087,2089087,1,1,13187,geom
5914882,5914882,1,1,24215,geom
1574201,1574201,1,1,89946,geom
5695689,5695689,1,1,89946,geom
1951490,1951490,1,1,73314,geom
8370867,8370867,1,1,73314,geom
7521088,7521088,1,1,71012,geom
4288584,4288598,15,1,71012,geom
3415665,3415665,1,1,71012,geom
1064336,1064336,1,1,77135,geom
1156597,1156597,1,1,3404,geom
2392455,2392455,1,1,92981,geom
8440695,8440695,1,1,40678,geom
5179222,5179222,1,1,88801,geom
1429679,1429679,1,1,87317,geom
3115791,3115791,1,1,93706,geom
2142076,2142076,1,1,74334,geom
8160862,8160862,1,1,74334,geom
966573,966573,1,1,23468,geom
4893526,4893526,1,1,23468,geom
3748129,3748129,1,1,26816,geom
3645920,3645920,1,1,26816,geom
9040552,9040552,1,1,30856,geom
3963928,3963928,1,1,41394,geom
7125964,7125964,1,1,16121,geom
3487431,3487431,1,1,16121,geom
8374029,8374029,1,1,87365,geom
3192429,3192429,1,1,96447,geom
4496355,4496355,1,1,96447,geom
3767432,3767432,1,1,76049,geom
9879409,9879409,1,1,76049,geom
3686737,3686737,1,1,76049,geom
2558969,2558969,1,1,76049,geom
6348149,6348149,1,1,69509,geom
5801779,5801779,1,1,56234,geom
8351941,8351941,1,1,111493,geom
6570477,6570489,13,1,111493,geom
9765284,9765284,1,1,111493,geom
6201940,6201940,1,1,61842,geom
4514822,4514822,1,1,53294,geom
2385509,2385509,1,1,46668,geom
3902957,3902957,1,1,69505,geom
8440481,8440485,5,1,69505,geom
9079363,9079366,4,1,35061,geom
8119086,8119086,1,1,87732,geom
6856606,6856606,1,1,87732,geom
1010448,1010448,1,1,87732,geom
4837382,4837382,1,1,111234,geom
5501499,5501499,1,1,111234,geom
5777481,5777481,1,1,25353,geom
2310233,2310233,1,1,111354,geom
325262,325262,1,1,111354,geom
9776742,9776742,1,1,473,geom
3737295,3737295,1,1,473,geom
3616212,3616212,1,1,108947,geom
7931481,7931481,1,1,32783,geom
4001688,4001688,1,1,32783,geom
7381449,7381449,1,1,32783,geom
1634897,1634897,1,1,32783,geom
9814987,9814987,1,1,32783,geom
5883651,5883651,1,1,2402,geom
7263996,7263996,1,1,2402,geom
1561210,1561210,1,1,2402,geom
8456032,8456032,1,1,19888,geom
109401,109401,1,1,30537,geom
5277044,5277044,1,1,59900,geom
3228571,3228571,1,1,27778,geom
7517429,7517429,1,1,63916,geom
6324222,6324222,1,1,63916,geom
3252496,3252496,1,1,70437,geom
9641800,9641800,1,1,70437,geom
3946021,3946021,1,1,48734,geom
6447138,6447138,1,1,116935,geom
8343662,8343662,1,1,2464,geom
9763895,9763895,1,1,2464,geom
8936736,8936736,1,1,51857,geom
7076849,7076849,1,1,66103,geom
3719088,3719088,1,1,106448,geom
487960,487960,1,1,117564,geom
902437,902437,1,1,53691,geom
2605583,2605583,1,1,53691,geom
4182739,4182739,1,1,31443,geom
6436257,6436257,1,1,115634,geom
8289976,8289976,1,1,115634,geom
1999128,1999128,1,1,41925,geom
2624256,2624256,1,1,41238,geom
885612,885612,1,1,41238,geom
7879951,7879951,1,1,20131,geom
5129218,5129218,1,1,72732,geom
8032642,8032642,1,1,110249,geom
1738295,1738295,1,1,10869,geom
2242352,2242352,1,1,94078,geom
6098131,6098131,1,1,75136,geom
3555639,3555639,1,1,75136,geom
8383260,8383260,1,1,53173,geom
4968170,4968170,1,1,30253,geom
3473679,3473679,1,1,30253,geom
4345061,4345061,1,1,81511,geom
1457423,1457423,1,1,81511,geom
7466463,7466463,1,1,103115,geom
7267969,7267969,1,1,103115,geom
1512359,1512359,1,1,116685,geom
1740056,1740056,1,1,116086,geom
7608848,7608848,1,1,49446,geom
3784539,3784539,1,1,25455,geom
1761349,1761349,1,1,17449,geom
491012,491012,1,1,107832,geom
625461,625461,1,1,59381,geom
9613182,9613182,1,1,56272,geom
387252,387252,1,1,56272,geom
387252,387252,1,1,56272,geom
3686737,3686737,1,1,84829,geom
5575922,5575922,1,1,80243,geom
4602668,4602668,1,1,101082,geom
2111218,2111218,1,1,101082,geom
5257491,5257491,1,1,101082,geom
8087826,8087826,1,1,5216,geom
7905300,7905300,1,1,105792,geom
6627300,6627300,1,1,105792,geom
6140988,6140988,1,1,50541,geom
6084983,6084983,1,1,51291,geom
4599549,4599549,1,1,60164,geom
7170801,7170801,1,1,109593,geom
8374029,8374029,1,1,7743,geom
8088390,8088390,1,1,112375,geom
126917,126917,1,1,106202,geom
4365833,4365833,1,1,106202,geom
2656637,2656637,1,1,76669,geom
2407699,2407699,1,1,76669,geom
7824503,7824503,1,1,17163,geom
6562108,6562108,1,1,17163,geom
9232787,9232787,1,1,61768,geom
7747706,7747706,1,1,61239,geom
6308083,6308083,1,1,42719,geom
9422853,9422853,1,1,42719,geom
3501560,3501560,1,1,42719,geom
2799466,2799466,1,1,92471,geom
91315,91315,1,1,92471,geom
5523313,5523313,1,1,92471,geom
4833543,4833543,1,1,32057,geom
9276090,9276090,1,1,32057,geom
6287056,6287056,1,1,32057,geom
4408202,4408202,1,1,109393,geom
3719618,3719618,1,1,78973,geom
4717119,4717119,1,1,111223,geom
5371692,5371692,1,1,94860,geom
5765658,5765658,1,1,68668,geom
3459053,3459053,1,1,68668,geom
1495612,1495612,1,1,68668,geom
3879347,3879347,1,1,87714,geom
3391250,3391250,1,1,8837,geom
5141890,5141890,1,1,8773,geom
4768545,4768545,1,1,8773,geom
4603543,4603543,1,1,8773,geom
2099451,2099451,1,1,13839,geom
2281660,2281660,1,1,13839,geom
2646405,2646405,1,1,13839,geom
827329,827329,1,1,13839,geom
8713355,8713355,1,1,25455,geom
5883870,5883870,1,1,12645,geom
3523403,3523403,1,1,12645,geom
6735749,6735749,1,1,116178,geom
9056338,9056338,1,1,116507,geom
7408131,7408131,1,1,116507,geom
7666566,7666566,1,1,107928,geom
5832722,5832722,1,1,75209,geom
1766779,1766779,1,1,75209,geom
1820777,1820777,1,1,123316,geom
2785156,2785156,1,1,101168,geom
9153071,9153071,1,1,101168,geom
3834006,3834006,1,1,57840,geom
5291237,5291237,1,1,89699,geom
4105198,4105198,1,1,87778,geom
1047865,1047865,1,1,5023,geom
2381878,2381878,1,1,5023,geom
8474192,8474192,1,1,104838,geom
9611405,9611405,1,1,104838,geom
9678083,9678083,1,1,104838,geom
7461048,7461048,1,1,59750,geom
7387984,7387984,1,1,59750,geom
1819549,1819549,1,1,59750,geom
8090520,8090520,1,1,6313,geom
358525,358525,1,1,13823,geom
1757230,1757230,1,1,13823,geom
4374183,4374183,1,1,13823,geom
9289681,9289681,1,1,76167,geom
4805581,4805581,1,1,76167,geom
704951,704951,1,1,61080,geom
1381376,1381376,1,1,26625,geom
5971733,5971733,1,1,85703,geom
9791800,9791800,1,1,26961,geom
5163551,5163551,1,1,26961,geom
3642945,3642945,1,1,26961,geom
6749381,6749381,1,1,36665,geom
9618625,9618625,1,1,62935,geom
1972852,1972852,1,1,90415,geom
6311745,6311745,1,1,90415,geom
6599173,6599173,1,1,90428,geom
6475666,6475690,25,1,40743,geom
8881130,8881130,1,1,40743,geom
7481009,7481009,1,1,44378,geom
3919182,3919182,1,1,118009,geom
3356360,3356360,1,1,74097,geom
16427,16427,1,1,99939,geom
6207318,6207318,1,1,62972,geom
6508009,6508009,1,1,41601,geom
2435434,2435434,1,1,41601,geom
1981996,1981996,1,1,3278,geom
195060,195060,1,1,5322,geom
7247717,7247717,1,1,39353,geom
9640332,9640332,1,1,39353,geom
2687964,2687964,1,1,2731,geom
6083046,6083046,1,1,119288,geom
7672490,7672490,1,1,32080,geom
1026388,1026388,1,1,32080,geom
7918704,7918704,1,1,32080,geom
4633304,4633304,1,1,93502,geom
2948125,2948125,1,1,81019,geom
8593945,8593945,1,1,81019,geom
6679048,6679048,1,1,81019,geom
3564169,3564169,1,1,81019,geom
7564032,7564032,1,1,58989,geom
86836,86836,1,1,8230,geom
6186880,6186880,1,1,50922,geom
7504121,7504121,1,1,109885,geom
4362601,4362601,1,1,112805,geom
3164079,3164079,1,1,28241,geom
6100361,6100361,1,1,12846,geom
4668389,4668409,21,1,6352,geom
1770770,1770770,1,1,38794,geom
6387220,6387220,1,1,38794,geom
6231639,6231639,1,1,61904,geom
7830754,7830754,1,1,103648,geom
2228428,2228428,1,1,103648,geom
5311406,5311406,1,1,119998,geom
9971118,9971118,1,1,91769,geom
8028721,8028721,1,1,91769,geom
6401869,6401869,1,1,50391,geom
7728398,7728398,1,1,50391,geom
7136276,7136276,1,1,67980,geom
9507767,9507767,1,1,4517,geom
1366778,1366778,1,1,94908,geom
3300227,3300227,1,1,11661,geom
8063738,8063738,1,1,99317,geom
6386508,6386508,1,1,104309,geom
7345176,7345176,1,1,104309,geom
3950412,3950412,1,1,104309,geom
7763195,7763195,1,1,61101,geom
5798551,5798551,1,1,37290,geom
2952141,2952141,1,1,37290,geom
7662929,7662929,1,1,90167,geom
8760775,8760775,1,1,90167,geom
1178288,1178288,1,1,90167,geom
3299596,3299596,1,1,96212,geom
9976666,9976666,1,1,55479,geom
1029731,1029731,1,1,55479,geom
1241365,1241365,1,1,55479,geom
862334,862334,1,1,122997,geom
7650046,7650046,1,1,122997,geom
6553039,6553039,1,1,122997,geom
1340103,1340103,1,1,21529,geom
9285006,9285006,1,1,21822,geom
2958559,2958559,1,1,53128,geom
4333589,4333589,1,1,63186,geom
925278,925278,1,1,63186,geom
3012327,3012327,1,1,76044,geom
458102,458102,1,1,14351,geom
4529643,4529774,132,1,14351,geom
3009533,3009533,1,1,78106,geom
8321301,8321301,1,1,108633,geom
5913742,5913742,1,1,108633,geom
5368914,5368914,1,1,97555,geom
9732464,9732474,11,1,97555,geom
4569622,4569622,1,1,95491,geom
6249702,6249702,1,1,95491,geom
2968628,2968628,1,1,65141,geom
8655365,8655365,1,1,65141,geom
3920452,3920452,1,1,35154,geom
7271867,7271867,1,1,120202,geom
1553604,1553604,1,1,76056,geom
613051,613051,1,1,76056,geom
8801822,8801822,1,1,41382,geom
432743,432743,1,1,41382,geom
7737909,7737909,1,1,102157,geom
9908146,9908146,1,1,102157,geom
7951932,7951932,1,1,103891,geom
3614253,3614253,1,1,103891,geom
1795151,1795151,1,1,50610,geom
7353820,7353820,1,1,50610,geom
9620890,9620890,1,1,51064,geom
8274014,8274014,1,1,78977,geom
1860831,1860831,1,1,73455,geom
4105397,4105397,1,1,14160,geom
6199047,6199047,1,1,107149,geom
6286153,6286153,1,1,107149,geom
2405181,2405181,1,1,79390,geom
203275,203275,1,1,79390,geom
4730211,4730211,1,1,55967,geom
7913857,7913857,1,1,102905,geom
9672389,9672389,1,1,23759,geom
5420363,5420372,10,1,47049,geom
6160333,6160333,1,1,15121,geom
6452995,6452995,1,1,15396,geom
2186674,2186674,1,1,110610,geom
1394765,1394765,1,1,110156,geom
1312532,1312532,1,1,57685,geom
377409,377409,1,1,95720,geom
9692459,9692459,1,1,54101,geom
4797878,4797878,1,1,54101,geom
1830758,1830758,1,1,44448,geom
4549758,4549758,1,1,84476,geom
6418046,6418046,1,1,73485,geom
5542457,5542457,1,1,81763,geom
3063902,3063902,1,1,81763,geom
912000,912000,1,1,2350,geom
6941937,6941937,1,1,27376,geom
2542604,2542604,1,1,57447,geom
9040552,9040552,1,1,57447,geom
7799709,7799709,1,1,57447,geom
2670501,2670501,1,1,81403,geom
4929201,4929201,1,1,81403,geom
5575952,5575952,1,1,98460,geom
5913996,5913996,1,1,70656,geom
1560810,1560810,1,1,14011,geom
1881480,1881480,1,1,14011,geom
9907421,9907421,1,1,14011,geom
10283,10283,1,1,14011,geom
4934236,4934236,1,1,70038,geom
5545930,5545930,1,1,40879,geom
5016333,5016333,1,1,40879,geom
4748080,4748080,1,1,61838,geom
4635502,4635502,1,1,6150,geom
7972931,7972931,1,1,6150,geom
3169624,3169656,33,1,108394,geom
1064336,1064336,1,1,108394,geom
400982,400982,1,1,108394,geom
3917557,3917557,1,1,61502,geom
9090282,9090282,1,1,61502,geom
9395600,9395600,1,1,36276,geom
7816261,7816261,1,1,36276,geom
9103752,9103752,1,1,36276,geom
6562079,6562079,1,1,98809,geom
4668389,4668389,1,1,36686,geom
7213787,7213787,1,1,36686,geom
5900894,5900894,1,1,86615,geom
5876614,5876614,1,1,86615,geom
1496725,1496725,1,1,86615,geom
1214699,1214699,1,1,65184,geom
2434090,2434090,1,1,65184,geom
996392,996392,1,1,91397,geom
623418,623418,1,1,15126,geom
9993896,9993896,1,1,52262,geom
7629048,7629048,1,1,52262,geom
8738050,8738050,1,1,52262,geom
7505357,7505357,1,1,12842,geom
6932865,6932865,1,1,12842,geom
7481009,7481009,1,1,12842,geom
6271941,6271941,1,1,12842,geom
6063625,6063625,1,1,56175,geom
751308,751308,1,1,56175,geom
6431905,6431905,1,1,56175,geom
4185818,4185818,1,1,56175,geom
6905001,6905001,1,1,38019,geom
1489793,1489793,1,1,32707,geom
5577405,5577405,1,1,32707,geom
5760158,5760158,1,1,32707,geom
5420098,5420098,1,1,67163,geom
4885348,4885348,1,1,55217,geom
5617392,5617392,1,1,55217,geom
2985688,2985688,1,1,111938,geom
3311101,3311101,1,1,111938,geom
341480,341480,1,1,109271,geom
7063225,7063225,1,1,109866,geom
5638888,5638888,1,1,109866,geom
9041275,9041275,1,1,32383,geom
2679459,2679459,1,1,82611,geom
5023872,5023872,1,1,88154,geom
6628236,6628236,1,1,71619,geom
7457947,7457947,1,1,71619,geom
6540656,6540656,1,1,89199,geom
8012173,8012173,1,1,70524,geom
2608972,2608972,1,1,105009,geom
1768686,1768686,1,1,105009,geom
9790786,9790786,1,1,105009,geom
3428432,3428432,1,1,105009,geom
7783883,7783883,1,1,105009,geom
3743482,3743482,1,1,34680,geom
9844660,9844660,1,1,66416,geom
1865221,1865221,1,1,18308,geom
2460145,2460145,1,1,1320,geom
1505021,1505021,1,1,1320,geom
4633304,4633304,1,1,32070,geom
6161483,6161483,1,1,36356,geom
2693637,2693637,1,1,20135,geom
5555980,5555980,1,1,63107,geom
9622576,9622576,1,1,63107,geom
6547615,6547615,1,1,122847,geom
500551,500551,1,1,8415,geom
7268224,7268224,1,1,65428,geom
4872592,4872592,1,1,19053,geom
7533309,7533309,1,1,19053,geom
3243273,3243273,1,1,109983,geom
930834,930834,1,1,74531,geom
4375503,4375503,1,1,74531,geom
3113383,3113386,4,1,54555,geom
9777738,9777738,1,1,54555,geom
5744346,5744346,1,1,54555,geom
4829412,4829412,1,1,41764,geom
7913857,7913857,1,1,113486,geom
3303811,3303811,1,1,105707,geom
9693954,9693954,1,1,105707,geom
8301565,8301565,1,1,71274,geom
2012900,2012900,1,1,49970,geom
1368944,1368944,1,1,9433,geom
4155029,4155029,1,1,13292,geom
5197294,5197294,1,1,13292,geom
6879072,6879072,1,1,13292,geom
987639,987639,1,1,37185,geom
662412,662412,1,1,39650,geom
2548837,2548837,1,1,39650,geom
7187853,7187853,1,1,117813,geom
6427731,6427731,1,1,37984,geom
7854034,7854034,1,1,37984,geom
503591,503591,1,1,114334,geom
6853097,6853097,1,1,114334,geom
372189,372189,1,1,81288,geom
7604814,7604814,1,1,81288,geom
8830310,8830310,1,1,81288,geom
2604327,2604327,1,1,5142,geom
4901519,4901519,1,1,48246,geom
6413245,6413245,1,1,108198,geom
9350952,9350952,1,1,91361,geom
1641081,1641081,1,1,83888,geom
4956580,4956580,1,1,83888,geom
8126692,8126692,1,1,83888,geom
6066590,6066590,1,1,68692,geom
8417824,8417824,1,1,68692,geom
6876326,6876326,1,1,68692,geom
1106577,1106585,9,1,16714,geom
7153492,7153492,1,1,53488,geom
5402344,5402344,1,1,53488,geom
5971274,5971274,1,1,80296,geom
7098093,7098093,1,1,3860,geom
813265,813265,1,1,122437,geom
7995031,7995031,1,1,18671,geom
767420,767420,1,1,18671,geom
5899043,5899043,1,1,1186,geom
930167,930167,1,1,1186,geom
1625542,1625542,1,1,1186,geom
2298422,2298422,1,1,89831,geom
9725423,9725423,1,1,91039,geom
8587285,8587285,1,1,85003,geom
7063225,7063225,1,1,7418,geom
2751758,2751758,1,1,7418,geom
2292220,2292220,1,1,73919,geom
5314917,5314917,1,1,73919,geom
589899,589899,1,1,73919,geom
8035897,8035897,1,1,73919,geom
9257361,9257361,1,1,11396,geom
3845340,3845340,1,1,11396,geom
1808574,1808574,1,1,125,geom
4537706,4537706,1,1,125,geom
9235326,9235326,1,1,89905,geom
9349639,9349639,1,1,120288,geom
3637474,3637474,1,1,69347,geom
2699357,2699357,1,1,69347,geom
8285328,8285328,1,1,47856,geom
1000495,1000495,1,1,47856,geom
5523764,5523764,1,1,111946,geom
93173,93173,1,1,111946,geom
1561210,1561210,1,1,868,geom
1078742,1078742,1,1,2606,geom
3040589,3040589,1,1,114428,geom
1925267,1925267,1,1,27004,geom
8344404,8344404,1,1,27004,geom
193825,193825,1,1,50945,geom
8345597,8345597,1,1,111849,geom
2036301,2036301,1,1,70508,geom
9420060,9420060,1,1,108702,geom
2052169,2052169,1,1,108702,geom
9040897,9040897,1,1,5207,geom
8191079,8191079,1,1,66601,geom
8321786,8321786,1,1,123350,geom
9150850,9150850,1,1,39180,geom
7979878,7979878,1,1,50211,geom
7541829,7541829,1,1,31408,geom
3758247,3758247,1,1,113225,geom
8900428,8900435,8,1,109912,geom
2556210,2556210,1,1,28258,geom
7036204,7036204,1,1,121254,geom
8119032,8119032,1,1,4041,geom
7906097,7906097,1,1,4041,geom
8874883,8874883,1,1,124288,geom
4835414,4835414,1,1,27556,geom
8574675,8574675,1,1,69854,geom
1246527,1246527,1,1,23755,geom
7413056,7413056,1,1,23755,geom
5524843,5524843,1,1,70248,geom
1193987,1193987,1,1,35769,geom
6958059,6958059,1,1,35769,geom
9376121,9376121,1,1,35769,geom
3719517,3719517,1,1,56071,geom
8028721,8028721,1,1,81070,geom
9491361,9491361,1,1,34803,geom
205454,205454,1,1,111643,geom
4329711,4329711,1,1,76108,geom
5813813,5813813,1,1,74339,geom
8156468,8156470,3,1,3564,geom
1020417,1020417,1,1,36059,geom
6335875,6335875,1,1,99482,geom
3040589,3040589,1,1,97692,geom
3324420,3324420,1,1,97692,geom
6960460,6960460,1,1,26887,geom
3321055,3321055,1,1,26887,geom
2085065,2085065,1,1,26887,geom
6574829,6574829,1,1,26887,geom
7077100,7077100,1,1,101801,geom
9232787,9232787,1,1,101801,geom
3737295,3737295,1,1,68562,geom
6564172,6564172,1,1,68562,geom
357739,357739,1,1,47562,geom
7758837,7758837,1,1,47562,geom
3919515,3919515,1,1,120363,geom
3910310,3910310,1,1,120363,geom
4797192,4797192,1,1,120363,geom
387252,387252,1,1,120363,geom
4104045,4104045,1,1,83618,geom
5718448,5718448,1,1,72736,geom
4524050,4524050,1,1,6431,geom
6972992,6972992,1,1,68385,geom
7238541,7238541,1,1,68385,geom
2244422,2244422,1,1,31347,geom
5138596,5138596,1,1,109394,geom
7354932,7354932,1,1,64145,geom
1349361,1349392,32,1,110700,geom
8660736,8660736,1,1,102967,geom
7020385,7020385,1,1,102967,geom
8156288,8156288,1,1,102967,geom
3037521,3037521,1,1,89224,geom
7344921,7344921,1,1,89224,geom
834193,834193,1,1,8425,geom
1118292,1118292,1,1,8425,geom
7564032,7564032,1,1,71986,geom
3907808,3907808,1,1,65180,geom
435859,435863,5,1,65180,geom
9900064,9900064,1,1,104991,geom
2174396,2174396,1,1,9220,geom
4416421,4416421,1,1,82831,geom
7972414,7972414,1,1,82831,geom
12151,12151,1,1,82831,geom
930167,930167,1,1,97931,geom
4941565,4941565,1,1,97931,geom
6169785,6169785,1,1,76661,geom
8258000,8258000,1,1,76661,geom
8820101,8820101,1,1,76661,geom
1517322,1517322,1,1,27505,geom
2407075,2407075,1,1,92081,geom
9093208,9093208,1,1,36181,geom
5275013,5275030,18,1,36181,geom
4144755,4144755,1,1,116619,geom
8199743,8199743,1,1,116619,geom
671782,671782,1,1,78796,geom
5070156,5070156,1,1,78796,geom
3937961,3937962,2,1,51071,geom
7544535,7544535,1,1,43352,geom
8730872,8730872,1,1,42110,geom
4832947,4832947,1,1,106398,geom
4238968,4238968,1,1,24702,geom
8166104,8166104,1,1,95279,geom
3993916,3993916,1,1,44964,geom
8327123,8327123,1,1,89697,geom
8648704,8648704,1,1,53438,geom
7242860,7242860,1,1,53438,geom
6097684,6097684,1,1,121846,geom
8111698,8111698,1,1,73395,geom
3430206,3430206,1,1,16164,geom
744039,744039,1,1,105271,geom
8815572,8815572,1,1,98804,geom
2611516,2611516,1,1,76438,geom
396093,396093,1,1,76438,geom
90615,90615,1,1,83382,geom
8489213,8489213,1,1,83382,geom
9620988,9620988,1,1,100076,geom
9991226,9991226,1,1,56635,geom
6199047,6199047,1,1,61299,geom
7029977,7029977,1,1,61299,geom
6456611,6456611,1,1,43870,geom
6861453,6861453,1,1,42532,geom
1368944,1368944,1,1,64871,geom
2266569,2266627,59,1,116904,geom
5589953,5589953,1,1,87713,geom
4021004,4021004,1,1,66973,geom
3693046,3693046,1,1,66973,geom
4351157,4351157,1,1,113854,geom
1195225,1195225,1,1,108990,geom
8873797,8873797,1,1,123660,geom
6559365,6559365,1,1,116266,geom
5804126,5804162,37,1,69869,geom
602442,602442,1,1,69869,geom
5778589,5778589,1,1,17113,geom
926767,926767,1,1,17113,geom
9672878,9672878,1,1,103636,geom
7092657,7092657,1,1,19841,geom
926767,926767,1,1,19841,geom
6307566,6307566,1,1,19841,geom
4291742,4291742,1,1,22549,geom
6126390,6126390,1,1,46426,geom
6914067,6914067,1,1,46426,geom
6322432,6322432,1,1,46426,geom
3419563,3419563,1,1,96078,geom
5689085,5689085,1,1,67158,geom
8927696,8927696,1,1,67158,geom
8343662,8343662,1,1,5083,geom
8232639,8232639,1,1,5083,geom
8462691,8462691,1,1,18983,geom
9590959,9590959,1,1,33827,geom
3211413,3211413,1,1,33827,geom
8289524,8289524,1,1,45294,geom
8641452,8641452,1,1,45294,geom
9395600,9395600,1,1,26339,geom
676966,676979,14,1,77324,geom
7068112,7068112,1,1,77324,geom
5831678,5831678,1,1,12813,geom
6706527,6706527,1,1,76915,geom
2611488,2611488,1,1,76915,geom
5029606,5029606,1,1,7221,geom
9963693,9963693,1,1,54392,geom
9771803,9771803,1,1,54392,geom
8941856,8941856,1,1,54392,geom
56698,56698,1,1,18738,geom
4618396,4618396,1,1,14502,geom
6487901,6487901,1,1,53108,geom
3128656,3128656,1,1,103293,geom
1093321,1093321,1,1,103293,geom
1588130,1588130,1,1,21764,geom
5603718,5603718,1,1,16509,geom
8263655,8263655,1,1,58951,geom
3501560,3501560,1,1,91956,geom
8594820,8594820,1,1,82464,geom
1865718,1865718,1,1,82464,geom
2038383,2038383,1,1,79256,geom
9048785,9048785,1,1,79256,geom
3607016,3607053,38,1,84109,geom
2193759,2193759,1,1,75904,geom
9777738,9777738,1,1,1912,geom
9623613,9623619,7,1,22037,geom
2379317,2379317,1,1,75041,geom
1984158,1984158,1,1,49747,geom
921059,921059,1,1,8786,geom
